title,lead,category,id_news
10 فوتباليست شيطان صفت ايتاليايي همه ادوار,یکی از دوست نداشتنی ترین بازیکنانی که بیشترین سوء تفاهم هم در مورد او وجود داشت، مارکو ماتراتزی بود که به خاطر بیشتر بازی هایش پیش از جام جهانی 2006 به عنوان جانوری بی استعداد تلقی می شد,ورزشی,112149
وقتی قهرمانی ننگ به بار می آورد,از قدیم شنیده بودیم وقتی قبح عمل زشتی از بین برود و تبدیل به عادتی معمولی شود آن وقت جلوگیری از آن سخت خواهد شد، حالا تصور كنید كه عمل زشتی سال ها به صورت مخفیانه تكرار شود و این قدر عادی جلوه كند كه اوج آن وقتی به  نظاره عموم گذاشته شود باز هم اتفاق خاصی رخ ندهد و به قول معروف كك كسی هم نگزد.,ورزشی,112151
جرات داريد دايي را اخراج كنيد !,علي دايي کوتاه نمي آيد. او يا وارد دعوايي نمي شود يا اگرشد پيرو فلسفه رفتن تا ته خط است. لفظ «اخراج» براي دايي گران تمام شد و غرور سرمربي سابق تيم ملي را جريحه دار کرد و درست در همان صبح يا بعدازظهر (روايتها متفاوت است) هشتم فروردين تصميم گرفت با کساني که اين واژه را در کنار نام او قرار دادند بجنگد.,ورزشی,112155
دادستانی چوب بازی در عروسی را ممنوع کرد,"اين بازي در مجالس جشن و عروسي اجرا مي شود. ابزار بازي يک عدد چوب بلند و ضخيم دو يا دو متري , يک عدد چوب کوتاه و نازک ، طبل و شيپور است.",اجتماعی,112158
لباس عجیب عروسهای موریتانی,یعقوب ولد باهداه نویسنده و روزنامه نگار موریتانیایی می گوید: پوشیدن لباس سیاه در شب عروسی از جمله سنتها و رسوم ساکنان اندلس بود که به موریتانی منتقل شده است.,سیاسی,112160
نصرالله: دست متجاوز را قطع می کنیم,دبیرکل حزب الله خاطرنشان کرد: مقاومت آماده و همراه ارتش لبنان است و مردم نیز در شهرک های مرزی در خاک لبنان راسخ هستند و ترسی از اسراییل ندارند.,سیاسی,112161
باند بزرگ دیوار چین در تهران متلاشی شد,فرمانده نیروی انتظامی تهران بزرگ اظهار کرد: پلیس طی اقداماتی که در سال جاری انجام داده با باندهای بزرگ زورگیری در تهران از جمله باند دیوار چین برخورد کرده و آنان را متلاشی کرده است.,اجتماعی,112169
علت رقص غربی مدودف در موضوع ایران,من بر این باورم که سیاست خارجی فعلی روسیه با رقابت بین ولادیمیر پوتین و دیمیتری مدودف تدوین می شود. پوتین در روسیه محبوب تر است و بطور حتم منافع روسیه را در نظر دارد و مدودف از سوی دولتهای آمریکا و غرب حمایت می شود. در برخی از محافل اظهار شده است که مدودف قرار بوده سه ماه پس از انتخاب شدنش از قدرت کناره گیری کرده و پوتین جای او را بگیرد این اتفاق به دلیل اینکه وی مورد حمایت غرب بود و به ساز آنها می رقصید اتفاق نیفتاد.,سیاسی,112170
كشف لوازم آرايش 1800 ساله در تركيه,اين وسايل كه موچين ها و انبرك هايي برنزي و مخصوص آرايش بوده و در حدود 1800 سال قدمت داشته اند، در محوطه اي قديمي در شهر بندري آندرياك كشف شده اند.,سیاسی,112171
دادستان تهران ادعای چند رسانه را رد کرد,جعفري دولت آبادي دادستان تهران با اشاره به اين ديدار، ادعاهاي مطرح شده در سايت هاي خبري ضد انقلاب مبني بر اعمال محدوديت در تعداد ملاقات كنندگان خانواده هاي زندانيان با متهمان و محكومان زنداني را رد كرد.,سیاسی,112172
دوئل دايي و مايلي كهن در سكوت و جدال آبي ها با نايب قهرمان,هفته سوم ليگ برتر فوتبال فردا با برگزاري 2 ديدار آغاز مي شود كه در يكي از مسابقات، استقلال ميهمان نايب قهرمان ليگ نهم خواهد بود.,ورزشی,112173
دايي: پروين هميشه به من لطف دارد,سرمربي پرسپوليس گفت: در بازي روز جمعه مقابل سايپا جاي خالي هواداران را با كسب 3 امتياز پر خواهيم كرد.,ورزشی,112174
احمدی نژاد وارد همدان شد,افتتاح کارخانه نان صنعتی مهدی ، افتتاح کشتارگاه صنعتی ، آغاز ساخت 84 واحد مسکن مهر در شهر فـرسفج تویسرکان از جمله طرح هایی است که در این سفر به بهره برداری می رسد .,سیاسی,112175
به جای اینکه دستمان را بگیرند پشت پا می زنند,مدیرعامل باشگاه نفت تهران اظهارات مدیرعامل باشگاه داماش را غیر کارشناسانه خواند و گفت: بهتر است ایشان در مورد باشگاه های دیگر اظهار نظر نکرده و پیشینه خودش در فوتبال را زیر سوال نبرد.,ورزشی,112176
عرق شرم معاون وزير بازرگانی ایران در عراق!,وي افزود: هندي ها يك همايش بزرگ براي توسعه شهر كربلا برگزار كردند و در اين ميان اين سوال مطرح است كه ما چه كرديم. من در سفري كه به عراق داشتم جز تاسف چيزي عايدم نشد و در عراق جز كالاهايي كه عرق شرم بر پيشاني ما مي ساخت چيزي نديديم. تصوير ايران در رسانه هاي عراقي به عنوان يك كشور دست چندم معرفي مي شود.,اقتصادی,112177
وزیر ورزش فرانسه با دعوت ریبری و بنزما به تیم ملی مخالفت کرد,روسلین باشلوت، وزیر بهداشت و ورزش فرانسه، با دعوت مجدد فرانک ریبری و کریم بنزما به تیم ملی مخالفت کرد.,ورزشی,112178
خودروهای جدید ستاره های لیگ برتر انگلیس,در حالیکه هنوز چند هفته ای به شروع بازیهای لیگ برترانگلستان باقی مانده ، بازیکنان شاخص حاضر در مشهورترین تیمهای فوتبال اروپا و جهان دست به خرید خودروهای جدید زده اند.,ورزشی,112180
کاخ سفید پیشنهاد احمدی نژاد را رد کرد,احمدی نژاد ، روز دوشنبه در سخنانی در جمع ایرانیان خارج از کشور به باراک اوباما پیشنهاد مناظره درباره مسائل مهم جهانی داد تا حق و ناحق مشخص شود.,سیاسی,112185
خباز: طرح مسکن مهر، احساسی است,زمانی که بحث مسکن مهر مطرح شد مشخص بود که از ابتدا این طرح کارشناسی شده نیست و لطمات زیادی به بخش مسکن وارد می کند.,سیاسی,112191
خصوصي سازي تامين اجتماعي!!,خسرو معتضد,اجتماعی,112194
عذرخواهي ترابيان: از بازيكنان تيم ملي !,رئيس كميته روابط بين الملل فدراسيون فوتبال گفت: منظوري بابت صحبت هايم نداشتم و از بازيكنان عذرخواهي مي كنم.,ورزشی,112199
نخستین تعامل مثبت و قوی دولت با بخش خصوصی در تجارت,ایجاد و راه اندازی بازارهای همیشگی به صورت نمایشگاهی در کشورهای عرب و آفریقایی و ترویج مصرف کالاهای ایرانی در آن کشورها که با یک استراتژی تدوین شده و قوی کالاهای جمهوری اسلامی ایران در آن کشورها در آن کشورها رونق پیدا کند و با توجه به این که این کشورها به کالاهای تولیدی ایرانی علاقه دارند، می توان به شکل قوی و فعال، بازار آن کشورها را به دست آورد و...,اقتصادی,112201
بازيكن دوپينگي تا سه شنبه آينده فرصت دارد,بازيكن تيم داماش گيلان كه آزمايش دوپينگ او مثبت اعلام شده تا هفته آينده فرصت ارايه لايحه دفاعيه داد.,ورزشی,112205
دختر 23 ساله، قرباني اسيدپاشي خواستگار,سرهنگ ميري، فرمانده انتظامي اسلامشهر در اين باره گفت: با تشكيل پرونده اي در اين ارتباط، تحقيق از دختر جوان آغاز شد كه وي بيان كرد، چندي پيش جواني به نام آرش مرا از والدينم خواستگاري كرد، اما پس از تحقيق خانواده ام، پاسخمان منفي بود.,اجتماعی,112206
مرگ «آریل شارون» پس از سه سال کما,یک منبع آگاه لبنانی شب گذشته به خبرنگار شیعه آنلاین گفت: پس از بی نتیجه ماندن تلاش پزشکان ویژه مراقبت از «شارون» و توقف کامل قلب او، مسئولان بیمارستانی «شیبا» که در آن بستری شده است خبر مرگ وی را به مقامات ارشد سیاسی این رژیم اطلاع داده و قرار شد در فرصتی مناسب این خبر که از نگاه کارشناسان یک شکست سیاسی برای این رژیم به شمار می رود، توسط رسانه ها اعلام شود.,سیاسی,112207
واکنش علی كريمى به اظهارات ترابيان,ليست تيم ملى براى بازى با ارمنستان اعلام شد كه نام على كريمى در ميان مدعوين قرار ندارد.او در مورد اظهارات ترابيان حرف هاى جالبى زد.,ورزشی,112212
پول های قرض الحسنه مردمی کجا می روند؟!,اما پرسشی که همواره از سوی مردم مطرح می شود، این است که سرنوشت این منبع عظیم مالی چه می شود؟ آیا بانک ها این سپرده گذاری ها را در قالب وام ها و تسهیلات قرض الحسنه در اختیار مردم قرار می دهند؟ چرا بانک ها تاکنون حاضر نشده اند اعلام کنند که میزان سپرده گذاری های قرض الحسنه چه میزان بوده و چه میزان از آن را در اختیار مردم به صورت تسهیلات قرض الحسنه قرار داده اند؟,اقتصادی,112213
قيمت زولبيا و باميه نهايی شد,وي افزود: ما در خصوص قيمت زولبيا و باميه با سازمان بازرگاني تفاهم كرده ايم و پس از اعلام قيمت، عرضه زولبيا باميه بر اساس قيمت مصوب خواهد بود و با متخلفان برخورد جدي مي شود.,اجتماعی,112214
آموزه های مشروطه به روایت هاشمی,آنان كه همه توطئه ها، حتي جنگ 8 ساله و اخيراً تحريك افكار عمومي جهان را عليه ايران به كار برده اند، با سياست مكارانه «فرّق تسد» به جنگ انقلاب آمده اند و با فريب گروهي كه شايد در ابتدا حسن نيت هم داشته اند، تلاش مي كنند مردم را از روحانيت جدا كنند و خيرخواهان و حتي در ميان روحانيون نيز چنان اختلافي بيندازند كه متأسفانه اين روزها شاهد آنيم.,سیاسی,112219
جايگزين توپولوف ها مشخص شد,به گفته وي از ماه آينده به تدريج هواپيماهاي بوئينگ MD جايگزين توپولوف ها مي شوند.,اقتصادی,112228
مشاوره دینی طلاب درايستگا ه های مترو,طلاب حوزه علميه آيت الله مجتهدي در ماه شعبان و رمضان در ايستگاه هاي مترو به ارائه مشاوره ديني به مردم مي پردازند.,فرهنگی,112229
کنکوریها فردا پاسخنامه خود را مشاهده کنند,، تصویر پاسخنامه 50 هزار نفر اول گروههای آزمایشی علوم ریاضی، علوم تجربی و علوم انسانی و تصویر پاسخنامه 10 هزار نفر اول گروههای آزمایشی هنر و زبان فردا 14 مردادماه بر روی سایت سازمان سنجش به نشانی www.sanjesh.org قرار داده می شود.,اجتماعی,112230
دولت به جای همایش به فکر مهاجرت ها باشد,دولت با سياست هاي نادرست خود سرمايه گذاران داخلي را از كشور فراري داده است/شوراي عالي ايرانيان كه اخيرا فعال شده، تبديل به يك وزارت خارجه ديگر شده است.,سیاسی,112231
حواشی اختتامیه همایش ایرانیان خارج از کشور,يك پزشك مشهور و نام دار ايراني مقيم خارج از كشور كه تن به مصاحبه با خبرنگاران نمي داد، مي گفت كه بايد در خصوص ميهمانان همايش تحقيق بيشتري شود و به خوش بيني صرف اتكا نشود.,سیاسی,112232
لغو قرارداد فروش توپولف روسيه به ايران,تحريم هاي اعمال شده از سوي دولت آمريكا در قبال ايران باعث شدند تا قرارداد مربوط به فروش هواپيماهاي «توپولف-204 اس.ام» روسيه به جمهوري اسلامي لغو شود.,اقتصادی,112233
كتاب گواه آزادي گفتار در ايران است,محمدعلي معلم دامغاني در ادامه افزود: «به گوش طوطياني كه در غرب هستند برسد كه چشم هايي در خانه پدري منتظر آن هاست.»,فرهنگی,112234
فيفا فيناليست هاي جام نوزدهم را جريمه كرد,فدراسيون جهاني فوتبال فيناليست هاي جام جهاني 2010 را به پرداخت جريمه نقدي محكوم كرد.,ورزشی,112239
اعلام زمان آغاز واگذاري نيروگاه ها,براين اساس از يكشنبه دو هفته بعد مورخ 24 مرداد ماه اولين نيروگاه آماده عرضه در فرابورس شده است. براين اساس 100 ميليون سهم توليد نيروي برق سبز بينالود به قيمت هر سهم 2 هزار و 834 ريال و به ارزش پايه 28.3 ميليارد تومان در فرابورس عرضه خواهد شد. از اين تعداد سهام 5 ميليون سهم به عنوان سهام ترجيحي و اقساطي است.,اقتصادی,112240
دانشگاه تهران سرود قهرماني خواند,دانشگاه تهران با كسب مقام نخست دهمين المپياد فرهنگي - ورزشي دانشجويان پسر در دانشگاه مازندران، سرود قهرماني خواند.,ورزشی,112241
سوء استفاده تبلیغاتی از دیدار با مراجع عظام,یکی از توصیه ها و فتاوایی که در آن دیدارها بسیار مورد تاکید مراجع عظام تقلید قرار گرفت حرمت اخذ سودهای کلان و دیر کرد و جریمه های بانکی بوده است، امّا متاسفانه هیچ یک از بانکهای مذکور خود را ملزم به اجرای این فتوای صریح مراجع ندانسته و همگی بالاتفاق دیر کرد پرداخت وام مشتریان را بصورت تمام دریافت کرده و در صورت امتناع مشتریان از اهرمهای فشار حقوقی و مختص خود استفاده می نمایند!,فرهنگی,112246
فروش غير قانوني بليت هاي جام جهاني !,لوتار ماتيوس با اتهام فروش غير قانوني بليت  مسابقه هاي جام جهاني 2010 روبه روست. اثبات اين اتهام براي باسابقه ترين بازيكن تيم ملي فوتبال آلمان جريمه سنگين را به دنبال خواهد داشت.,ورزشی,112247
"جزئیات معافیت ""کفالت و موارد خاص""+ اصلاحیه",اگر مشمولی تنها فرزند ذکور بالای 18 سال و سالم خانواده باشد و سن پدرش بالای 59 سال یعنی شروع 60 سالگی باشد، میتواند کفیل پدرش شود و از خدمت وظیفه عمومی معاف گردد.,اجتماعی,112248
پاسخ نيروي زميني ارتش به ژنرال آمریکایی,نيروي زميني ارتش جمهوري اسلامي در حال حاظر از يک آمادگي رزمي و توان دفاعي بسيار بالايي برخوردار است و هر گونه تهديدي با پاسخ کوبنده ايران مواجه مي شود.,سیاسی,112249
فيلم برداري مخفي با دكمه لباس!,تفاوت اين دوربين با دروبين هاي جاسوسي قبلي اين است كه اين دوربين با كيفيت 8 مگاپيكسل عكاسي مي كند و همه چيز در آن به وضوح مشخص است.,سیاسی,112250
ناصر فريادشيران دستيار حسين فركى شد,ناصر فريادشيران مدير تيم هاى پايه فصل قبل باشگاه استقلال تهران به عنوان دستيار حسين فركى در تيم فوتبال نفت تهران انتخاب شد.,ورزشی,112251
گرانترين ابرخودروهاي هيبريدي+عکس,اين خودرو مي تواند در عرض 3.2 ثانيه از سرعت صفر به 99.7 کيلومتر در ساعت برسد، حداکثر سرعت آن 318.6 کيلومتر بر ساعت بوده و مي تواند با استفاده از موتور پاک و الکتريکي خود مسافتي برابر 25 کيلومتر را طي کند.,اجتماعی,112253
نفر اول کنکور تجربي مشاور عالي بسيج شد,راضیه خزایی دانش آموز بسیجی فعال و تحت پوشش طرح آیه های تمدن بوده است و به همین دلیل سردار نقدی، رئیس سازمان بسیج مستضعفین وی را به عنوان مشاور علمی دانش آموزان سازمان بسیج مستضعفین منصوب کرد.,اجتماعی,112255
حساسيت ليگ قهرمانان باشگاه هاى اروپاافزايش يافت,ليگ قهرمانان باشگاه هاى اروپا براى عبور از مراحل مقدماتى و شناسايى تيم هايى كه بايد تشكيل دهنده نهايى جدول مسابقات در كنار غول هاى قاره سبز باشند، امشب۱۳ ديدار برگشت خود را برگزار مى كند تا يك گام ديگر به اين مهم نزديك شود. بازيهاى ذيل مطمئنا علاقمندان به فوتبال را پس از سپرى شدن جام جهانى ۲۰۱۰ و تعطيلات تابستانى به سوى هيجان ديدارهاى باشگاهى سوق مى دهد.,ورزشی,112257
محاکمه چند کویتی به اتهام جاسوسی ایران!,متهمان در قفس بزرگ فلزی قرار داده شده بودند و فریاد زدند که بی گناه هستند. آنها همچنین گفتند که در بازجویی ها، شکنجه شده اند. تنها زن موجود در میان این متهمان که دارای تابعیت ایرانی است ، در دادگاه حضور نداشت.,سیاسی,112258
اعتراض واتيكان به برگزاري بازي هاي سري A در يكشنبه,مقامات كشور واتيكان به برگزاري رقابت هاي فوتبال سري A ايتاليا در روزهاي يكشنبه اعتراض كردند.,ورزشی,112259
مظلومی:شایسته این همه انتقاد نیستیم,سرمربی تیم فوتبال استقلال در واکنش به انتقادی که این روزها در مورد آبی پوشان مطرح می شود، گفت: بازیکنان استقلال هنوز به مرز آمادگی نرسیده اند و شایسته این همه انتفاد نیستند.,ورزشی,112261
شكست ارغوان رضایی در آمریکا,ارغوان رضایی در نخستین مرحله از مسابقات تنیس آزاد مرکوری اینشورنس آمریکا ؛ نتیجه را به حریف روس خود واگذار کرد .,ورزشی,112263
تمرينات ماگات باعث دردسر رائول شد,تمرينات سخت و دشوار سرمربي شالكه، گلزن اسپانيايي تازه  وارد اين تيم را به دردسر انداخته است.,ورزشی,112264
جام جهاني 2010 پاك بود,تمامي نمونه هاي دوپينگ بازيكنان حاضر در جام جهاني 2010 منفي اعلام شد.,ورزشی,112268
توصیه ای برای کنکوریها,سازمان سنجش آموزش کشور با هیچ موسسه و سازمانی برای مشاوره انتخاب رشته همکاری ندارد و هیچ موسسه ای در این زمینه به سازمان سنجش وابسته نیست.,اجتماعی,112270
فروش فیلم زایمان به خانواده نوزاد!,برخی بیمارستانها برای اینکه بتوانند هزینه بیشتری از بیمار دریافت کنند، دست به ابتکار زده و از مراحل زایمان سزارین فیلمبرداری می کنند و آن را با مبالغ مختلفی در اختیار بیمار قرار می دهند.,اجتماعی,112272
باز ماه رمضان، باز هم گرانی,این مثل در میان مردم زبانزد شده که انجام ناقص کار، به مراتب بدتر از انجام ندادن آن است. بر همین اساس، اظهارات مسئولان در راستای تنظیم بازار از یک سو و نبود نظارت تام و تمام بر این سیاست از سوی دیگر، هم باعث تشدید قیمت ها و هم باعث نارضایتی مردم می شود.,اجتماعی,112273
گاف دادن بهتر است يا سوتي دادن؟!,شيوه هاي گسترش زبان لمپني ميان جوانان,اجتماعی,112275
الگوی پوشش بانوی ایرانی,نمایشگاه پوشش بانوى ایرانى با هدف معرفى کالاها و تولیدکنندگان برتر حجاب و آخرین الگوهاى حجاب توسط طراحان و خیاطان زبده بر پایه کارگاهاى آموزشى برگزار شد.,اجتماعی,112276
به شما تبريك مي گويم، شما قبول شديد؛ برايتان آرزوي موفقيت دارم!,با رفتن ژنرال، من لحظاتي را در اتاق تنها ماندم. به ساعتم نگاه كردم، وقت نماز ظهر بود. با خود گفتم؛ كاش در اين جا نبودم و مي توانستم نماز را اول وقت بخوانم.... بلند شدم، به گوشه اي از اتاق رفتم و روزنامه ‍اي را كه همراه داشتم به زمين انداختم و مشغول شدم. اواسط نماز بودم كه متوجه شدم ژنرال وارد اتاق شده است. با خود گفتم چه كنم؟ نماز را ادامه بدهم يا بشكنم؟,فرهنگی,112277
درگیری محصولی و ذبیحی بالا گرفت,گفته می شود که حافظی در طبقه هشتم تأمین اجتماعی و ذبیحی در طبقه نهم تأمین اجتماعی مستقرند. علی ذبیحی، مشاور رئیس جمهور و مدیر عامل تأمین اجتماعی، حدود یک سال و نیم پیش، از طریق نهاد ریاست جمهوری، به عنوان مدیر عامل این سازمان منصوب شد.,اجتماعی,112278
توصیه نماینده ولی فقیه به روحانیون سپاه,نماينده ولي فقيه در سپاه تاکید کرد: در سپاه مواضع ما باید روشن و سریع باشد و هر منبری به درد سپاه نمی خورد باید عمارگونه صحبت کنیم مصلحت و محافظه کاری نکنید.,سیاسی,112281
احمدی نژاد: اگر اسرائیل خیردارد ، بیخ ریش صاحبش,وی خاطرنشان کرد: بهترین راه حل مشکل فلسطین این است که آنها بساط خود را جمع کنند و رژیم صهیونیستی را از این منطقه خارج کنند و اگر این رژیم خیری دارد بیخ ریش صاحبش باشد.,سیاسی,112282
خبر خوش وزير اطلاعات: كشف یک توطئه ,خبر خوشحال کننده اي براي مردم دارم و آن اين است که با اشراف خوب اطلاعاتي دستگاه هاي اطلاعاتي کشور نسبت به فعاليت استکباري، بخش عمده اي از توطئه هاي طراحي شده آن ها کشف شده است. از جمله براي زنده نگه داشتن رژيم صهيونستي فعاليت هايي در منطقه داشتند که به فعاليت آن ها دسترسي يافته و اطلاعات را به مسوولان داده ايم.,سیاسی,112284
انفجار در مجتمع پتروشیمی پردیس 1 در عسلویه + خبر تکمیلی,گفته می شود، به دلیل انفجار و آتش سوزی های حاصل از آن تاکنون پنج نفر از کارکنان شاغل در دم جان باخته اند و وضعیت یکی دیگر از کارکنان حاضر در پتروشیمی نیز وخیم گزارش شده است/هم اکنون آتش سوزی و انفجار در مجتمع پتروشیمی پردیس به طور کامل مهار شده است/ مدیرکل روابط عمومی پتروشیمی در تماس تلفنی به خبرنگار ما گفت: محل بروز این رویداد، هیچ ارتباطی به مجتمع افتتاح شده توسط رییس جمهور نداشته و در مجتمع پردیس 1 رخ داده است.,اقتصادی,112287
ماجراجويي هاي آسيايي والديويا به پايان رسيد,خورخه والديويا ملي پوش شيليايي بعد از دو سال بازي در تيم فوتبال العين امارات به پالميراس برزيل برگشت.,ورزشی,112288
ریز قیمت  خوراکی ها در نمایشگاه بهاره,نمایشگاه های عرضه مستقیم کالا برای عرضه مایحتاج عمومی مردم در ایام پایانی سال از روز گذشته در 5 نقطه تهران و 400 نقطه کشور آغاز شده است. برخلاف تصور عمومی هنگام ورود به این نمایشگاه ها همچنان حضور دست فروش ها در اطراف نمایشگاه مشهود است و با اعلام قیمت های پایین تر از عرف بازار قصد دارند تا کالای بی کیفیت و غیرقابل ارجاع را در همان ابتدای ورود مصرف کنندگان به نمایشگاه بهاره عرضه کنند.,اجتماعی,112290
شغل جدید فامیل رئیس جمهور,قدمی پیش از این در حراست یک شرکت خودرو سازی به کار گرفته شده بود که پس از انتخابات شوراها و انتخاب پروین احمدی نژاد، به مدیر کلی حراست سازمان شهرداری ها و دهداری های کشور منصوب شد.,سیاسی,112291
دستگیری مفسدان اقتصادی کلان در شهر محروم خمیر,بحث مفاسد اقتصادی و قاچاق کالا در بندر خمیر، امری سابقه دار است، چرا که حدود چهار سال پیش نیز به دلیل تبانی برخی مقامات محلی، این افراد با تشکیل پرونده تحویل مقامات قضایی شد و یادآوری می شود که حتی این مسأله به اندازه ای جدی بود که گمرک بندر خمیر برای حدود یک ماه نیز تعطیل شد.,اقتصادی,112292
وزير بهداشت: پولدارها سالم ترند,يك شيب اجتماعي در سلامت وجود دارد كه از بالا به پايين طيف اقتصادي اجتماعي در حركت است و به طور كلي هر طبقه نسبت به طبقه پايين تر خود از وضعيت سلامت بهتر برخوردار است.,اجتماعی,112293
برنامه و اسامی داوران هفته سوم لیگ برتر,کمیته داوران فدراسیون فوتبال اسامی داوران دیدارهای هفته سوم مسابقات لیگ برتر باشگاه های کشور را اعلام کرد که براین اساس دیدار حساس ذوب آهن - استقلال را خداداد افشاریان قضاوت خواهد کرد.,ورزشی,112296
دلجویی کاشانی از بازیکنان پرسپولیس,اتفاقات رخ داده در رختکن تیم فوتبال پرسپولیس تهران پس از باخت مقابل صبای قم باعث شد سرپرست این تیم در تمرین از بازیکنان دلجویی کند.,ورزشی,112298
اخلاق توسعه,حجت الاسلام عبدالعلی رضائی*,فرهنگی,112302
پشت پرده فايل مرموز ويكي ليكس,فايل اطلاعاتي ويكي ليكس، دامي براي كسب اطلاعات است و فايل آن نيز داراي پس‏ورد هم هست، طبيعي است همه افرادي كه با آمريكا دشمني دارند اين فايل را دانلود و هك كنند چون مدير ويكي ليكس گفته اگر آمريكايي ها مشكلي براي من ايجاد كنند، پس‎ورد اين فايل را منتشر خواهم كرد.,سیاسی,112303
روایات گوناگون از یک صدای مهیب در سفر رییس جمهور به همدان,تولید یک صدای مهیب در حاشیه سومین سفر استانی رییس جمهور به همدان، باعث پدید آمدن گمانه ها و حاشیه های گوناگونی شد، به گونه ای که امروز خبرگزاری ها، هر کدام اخباری متفاوت از علت و عامل این حادثه منتشر کردند...,سیاسی,112304
پسر جواني، دختر مورد علاقه اش را كشت,بدنبال تماس شهروندي با مرکز فوريت هاي پليسي 110کرج، مبني بر تيراندازي منجر به فوت در يک مانتو فروشي واقع در خيابان المهدي حصارک کرج، مأموران کلانتري 16 به همراه کارآگاهان اداره جنايي پليس آگاهي در محل حادثه حاضر شدند.,اجتماعی,112306
آنجلینا جولی ناجی اسلام می شود!,"هالیوود با ساخت فیلمی هدفمند به نام ""SALT"" به کارگردانی""فیلیپ نویس"" یک بار دیگر در خدمت دستگاه سیاسی و اطلاعاتی ایالات متحده قرار گرفت.",سیاسی,112307
خوش لباس و بدلباس ترین کارمندان جهان,کشور هند بهترین وضعیت را از لحاظ پوشیدن لباس مناسب در محل کار داشت به طوری که 58 درصد از کارمندان در این کشور پوشیدن کت و شلوار و دیگر لباس های مناسب را برای رفتن به محل کار خود انتخاب می کردند.,اجتماعی,112308
جنجال جدید روابط نامشروع برلوسکونی,"، ""ماریا ترزا ""، 38 ساله که برای یک شرکت ""گارد محافظ "" کار می کند به همراه دو دختر دیگر به داشتن رابطه نامشروع با نخست وزیر 73 ساله ایتالیا در حین یک میهمانی در اقامتگاه برولوسکونی در رم در سپتامبر 2008 اعتراف کرد.",سیاسی,112309
نشست سران 3 کشور فارسی زبان در تهران,علی اصغر شعردوست سفیر جمهوری اسلامی ایران در دوشنبه ، از سفر فردا (پنجشنبه) امامعلی رحمان رئیس جمهور تاجیکستان به تهران به منظور شرکت در نشست سه جانبه سران سه کشور فارسی زبان ایران، افغانستان و تاجیکستان خبر داد,سیاسی,112311
دلایل اقبال فارسی  1 از نظر کیومرث پوراحمد,به گزارش خبرآنلاین، عصر امروز، کیومرث پوراحمد، نویسنده و کارگردان پیشکسوت سینما و تلویزیون، به همراه «فرزین محدث و طناز طباطبایی» از بازیگران مجموعه تلویزیونی «پرانتز باز» با حضور در «کافه خبر» به سوالات خبرنگاران رسانه های گروهی پاسخ دادند.,فرهنگی,112312
سرگردانی استقلالی ها در فرودگاه,ساعت پرواز تيم فوتبال استقلال به اصفهان تغيير كرد!,ورزشی,112313
تهديد باشگاه استقلال به عدم حضور در ديدار مقابل استيل  آذين,باشگاه استقلال اعلام كرد در صورت برگزاري ديدار دوستانه ايران و ارمنستان برابر استيل آذين به ميدان نخواهد رفت.,ورزشی,112314
یک اشتباه استراتژیک دیگر در کارنامه اسرائیل غاصب,علی اکبر عین الهی,سیاسی,112315
قطبي بيكاري هايش را با اين برنامه ريزي ها پر مي كند!,سرمربي استقلال با انتقاد از نحوه برنامه ريزي سرمربي تيم ملي و ديدار دوستانه با ارمنستان گفت: متأسفانه آقاي قطبي بيكاري هايش را با اين گونه برنامه ريزي ها پر مي كند.,ورزشی,112316
جريمه و توبيخ براي دو بازيكن سايپا و راه آهن,﻿کميته انضباطي فدراسيون فوتبال دو بازيکن سايپا و راه آهن را به دليل تخلف در رفتار با جريمه نقدي روبرو کرد.,ورزشی,112317
تحلیل روزنامه روسی از چگونگی حمله احتمالی به ایران,احتمال داده می شود که در چند روز نیروی هوایی آمریکا با حملات گسترده، پنج، شش مرکزی که برای اجرای برنامه هسته ای ایران دارای اهمیتی کلیدی هستند، تخریب کرده و اجرای این برنامه را برای چندین سال به تعویق خواهد انداخت... به باور «مارک فیتزپاتریک»، حتی اگر ایران به مذاکرات با گروه «1+5» نیز موافقت کند، این مذاکرات در بهترین حالت، تنها ممکن است به محدود کردن توان این کشور در تولید بمب اتمی بینجامد...مروری بر تحلیل ها و ادعاهای ده سال گذشته تا کنون، به خوبی مشخص می کند، همه این تحلیل ها صرفا برای جوسازی روانی بوده و در عمل بیشتر به نوعی بلوف زنی سیاسی می ماند.,سیاسی,112318
مدافع سپاهان ممنوع المصاحبه شد,مدافع ملي پوش تيم فوتبال فولاد مباركه سپاهان گفت كه از سوي مسوولان اين باشگاه ممنوع المصاحبه شده است.,ورزشی,112319
سرداران نبايد متهم شوند...,به گزارش جهان در تازه ترين وارونه خواني ها و افراط گرايي، تحليلي است كه برخي از تاريخ دفاع مقدس و مسئله پذيرش قطعنامه 598 ارائه داده اند. در اين تصويرسازي افراطي، فضا به گونه اي ساخته شده كه انگار تمام مسئولان و مقامات كشوري و لشكري در آن زمان به انقلاب و امام «خيانت» كردند و حال بايد پاسخگوي اينان باشند.,سیاسی,112321
دو گل مسي و پيروزي پر گل بارسلونا,تيم فوتبال بارسلونا كه در اردوي آسيايي خود به سر مي برد موفق شد با نتيجه 5 بر 2 برابر نماينده كره به پيروزي برسد.,ورزشی,112323
